Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
SMCI,SUPER MICRO COMPUTER INC,Information Technology,Equity,"327,763,030.76",0.59,"327,763,030.76","1,143,386.00",286.66,United States,NASDAQ,USD,1.00,--
LNW,LIGHT WONDER INC,Consumer Discretionary,Equity,"196,461,371.61",0.35,"196,461,371.61","2,248,099.00",87.39,United States,NASDAQ,USD,1.00,--
RMBS,RAMBUS INC,Information Technology,Equity,"181,319,303.14",0.33,"181,319,303.14","2,685,814.00",67.51,United States,NASDAQ,USD,1.00,--
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"180,430,436.91",0.33,"180,430,436.91","180,430,437.00",1.00,United States,--,USD,1.00,--
FIX,COMFORT SYSTEMS USA INC,Industrials,Equity,"172,342,920.86",0.31,"172,342,920.86","871,387.00",197.78,United States,New York Stock Exchange Inc.,USD,1.00,--
SSD,SIMPSON MANUFACTURING INC,Industrials,Equity,"171,597,727.68",0.31,"171,597,727.68","1,056,116.00",162.48,United States,New York Stock Exchange Inc.,USD,1.00,--
CHRD,CHORD ENERGY CORP,Energy,Equity,"167,761,678.00",0.30,"167,761,678.00","1,041,998.00",161.00,United States,NASDAQ,USD,1.00,--
BRBR,BELLRING BRANDS INC,Consumer Staples,Equity,"167,293,912.72",0.30,"167,293,912.72","3,299,032.00",50.71,United States,New York Stock Exchange Inc.,USD,1.00,--
ONTO,ONTO INNOVATION INC,Information Technology,Equity,"164,483,214.20",0.30,"164,483,214.20","1,204,564.00",136.55,United States,New York Stock Exchange Inc.,USD,1.00,--
QLYS,QUALYS INC,Information Technology,Equity,"164,256,611.44",0.30,"164,256,611.44","916,406.00",179.24,United States,NASDAQ,USD,1.00,--
UFPI,UFP INDUSTRIES INC,Industrials,Equity,"163,889,273.34",0.30,"163,889,273.34","1,481,418.00",110.63,United States,NASDAQ,USD,1.00,--
MTDR,MATADOR RESOURCES,Energy,Equity,"162,818,978.86",0.29,"162,818,978.86","2,791,342.00",58.33,United States,New York Stock Exchange Inc.,USD,1.00,--
WFRD,WEATHERFORD INTERNATIONAL PLC,Energy,Equity,"162,303,819.51",0.29,"162,303,819.51","1,754,067.00",92.53,United States,NASDAQ,USD,1.00,--
SPSC,SPS COMMERCE INC,Information Technology,Equity,"157,255,882.65",0.28,"157,255,882.65","902,991.00",174.15,United States,NASDAQ,USD,1.00,--
MUR,MURPHY OIL CORP,Energy,Equity,"157,006,833.36",0.28,"157,006,833.36","3,696,888.00",42.47,United States,New York Stock Exchange Inc.,USD,1.00,--
SIGI,SELECTIVE INSURANCE GROUP INC,Financials,Equity,"154,798,629.00",0.28,"154,798,629.00","1,506,556.00",102.75,United States,NASDAQ,USD,1.00,--
DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,Equity,"154,489,428.83",0.28,"154,489,428.83","706,819.00",218.57,United States,NASDAQ,USD,1.00,--
AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Industrials,Equity,"153,796,522.20",0.28,"153,796,522.20","950,065.00",161.88,United States,New York Stock Exchange Inc.,USD,1.00,--
APG,API GROUP CORP,Industrials,Equity,"153,381,571.86",0.28,"153,381,571.86","5,145,306.00",29.81,United States,New York Stock Exchange Inc.,USD,1.00,--
FN,FABRINET,Information Technology,Equity,"149,942,520.18",0.27,"149,942,520.18","905,286.00",165.63,United States,New York Stock Exchange Inc.,USD,1.00,--
ELF,ELF BEAUTY INC,Consumer Staples,Equity,"149,372,112.96",0.27,"149,372,112.96","1,313,046.00",113.76,United States,New York Stock Exchange Inc.,USD,1.00,--
ENSG,ENSIGN GROUP INC,Health Care,Equity,"145,414,137.56",0.26,"145,414,137.56","1,339,852.00",108.53,United States,NASDAQ,USD,1.00,--
CHX,CHAMPIONX CORP,Energy,Equity,"144,240,256.83",0.26,"144,240,256.83","4,904,463.00",29.41,United States,NASDAQ,USD,1.00,--
GTLS,CHART INDUSTRIES INC,Industrials,Equity,"140,762,790.00",0.25,"140,762,790.00","1,060,360.00",132.75,United States,New York Stock Exchange Inc.,USD,1.00,--
SSB,SOUTHSTATE CORP,Financials,Equity,"140,335,822.90",0.25,"140,335,822.90","1,907,255.00",73.58,United States,NASDAQ,USD,1.00,--
RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,Equity,"139,053,175.90",0.25,"139,053,175.90","1,422,830.00",97.73,United States,New York Stock Exchange Inc.,USD,1.00,--
ATI,ATI INC,Materials,Equity,"138,970,403.12",0.25,"138,970,403.12","3,178,646.00",43.72,United States,New York Stock Exchange Inc.,USD,1.00,--
HQY,HEALTHEQUITY INC,Health Care,Equity,"138,583,271.64",0.25,"138,583,271.64","2,075,532.00",66.77,United States,NASDAQ,USD,1.00,--
MSTR,MICROSTRATEGY INC CLASS A,Information Technology,Equity,"138,221,573.52",0.25,"138,221,573.52","272,154.00",507.88,United States,NASDAQ,USD,1.00,--
ITCI,INTRA CELLULAR THERAPIES INC,Health Care,Equity,"136,577,292.38",0.25,"136,577,292.38","2,304,713.00",59.26,United States,NASDAQ,USD,1.00,--
FLR,FLUOR CORP,Industrials,Equity,"133,446,501.83",0.24,"133,446,501.83","3,518,231.00",37.93,United States,New York Stock Exchange Inc.,USD,1.00,--
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Industrials,Equity,"130,788,898.02",0.24,"130,788,898.02","671,022.00",194.91,United States,New York Stock Exchange Inc.,USD,1.00,--
ESNT,ESSENT GROUP LTD,Financials,Equity,"128,127,273.12",0.23,"128,127,273.12","2,656,038.00",48.24,United States,New York Stock Exchange Inc.,USD,1.00,--
HALO,HALOZYME THERAPEUTICS INC,Health Care,Equity,"127,957,638.48",0.23,"127,957,638.48","3,190,168.00",40.11,United States,NASDAQ,USD,1.00,--
CMC,COMMERCIAL METALS,Materials,Equity,"127,703,974.71",0.23,"127,703,974.71","2,897,753.00",44.07,United States,New York Stock Exchange Inc.,USD,1.00,--
MTH,MERITAGE CORP,Consumer Discretionary,Equity,"127,337,990.71",0.23,"127,337,990.71","896,557.00",142.03,United States,New York Stock Exchange Inc.,USD,1.00,--
NOVT,NOVANTA INC,Information Technology,Equity,"127,125,829.40",0.23,"127,125,829.40","881,105.00",144.28,United States,NASDAQ,USD,1.00,--
PBF,PBF ENERGY INC CLASS A,Energy,Equity,"126,594,368.37",0.23,"126,594,368.37","2,807,593.00",45.09,United States,New York Stock Exchange Inc.,USD,1.00,--
OPCH,OPTION CARE HEALTH INC,Health Care,Equity,"126,429,483.44",0.23,"126,429,483.44","4,191,959.00",30.16,United States,NASDAQ,USD,1.00,--
MMS,MAXIMUS INC,Industrials,Equity,"125,060,076.96",0.23,"125,060,076.96","1,501,682.00",83.28,United States,New York Stock Exchange Inc.,USD,1.00,--
ATKR,ATKORE INC,Industrials,Equity,"124,642,370.88",0.22,"124,642,370.88","952,632.00",130.84,United States,New York Stock Exchange Inc.,USD,1.00,--
NE,NOBLE CORPORATION PLC,Energy,Equity,"121,844,715.25",0.22,"121,844,715.25","2,728,885.00",44.65,United States,New York Stock Exchange Inc.,USD,1.00,--
CIVI,CIVITAS RESOURCES INC,Energy,Equity,"118,614,697.92",0.21,"118,614,697.92","1,731,096.00",68.52,United States,New York Stock Exchange Inc.,USD,1.00,--
TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,Equity,"117,498,419.04",0.21,"117,498,419.04","2,613,399.00",44.96,United States,New York Stock Exchange Inc.,USD,1.00,--
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Equity,"115,699,493.16",0.21,"115,699,493.16","8,845,527.00",13.08,United States,New York Stock Exchange Inc.,USD,1.00,--
LNTH,LANTHEUS HOLDINGS INC,Health Care,Equity,"114,375,794.70",0.21,"114,375,794.70","1,674,609.00",68.30,United States,NASDAQ,USD,1.00,--
WK,WORKIVA INC CLASS A,Information Technology,Equity,"113,604,348.61",0.20,"113,604,348.61","1,206,119.00",94.19,United States,New York Stock Exchange Inc.,USD,1.00,--
PCVX,VAXCYTE INC,Health Care,Equity,"113,151,437.00",0.20,"113,151,437.00","2,309,213.00",49.00,United States,NASDAQ,USD,1.00,--
MLI,MUELLER INDUSTRIES INC,Industrials,Equity,"112,737,900.60",0.20,"112,737,900.60","2,761,830.00",40.82,United States,New York Stock Exchange Inc.,USD,1.00,--
BCC,BOISE CASCADE,Industrials,Equity,"112,729,924.38",0.20,"112,729,924.38","984,197.00",114.54,United States,New York Stock Exchange Inc.,USD,1.00,--
TRNO,TERRENO REALTY REIT CORP,Real Estate,Equity,"112,523,769.00",0.20,"112,523,769.00","2,016,555.00",55.80,United States,New York Stock Exchange Inc.,USD,1.00,--
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"112,476,970.20",0.20,"112,476,970.20","1,335,831.00",84.20,United States,NASDAQ,USD,1.00,--
EXLS,EXLSERVICE HOLDINGS INC,Industrials,Equity,"112,224,921.60",0.20,"112,224,921.60","3,985,260.00",28.16,United States,NASDAQ,USD,1.00,--
SM,SM ENERGY,Energy,Equity,"111,620,881.08",0.20,"111,620,881.08","2,963,124.00",37.67,United States,New York Stock Exchange Inc.,USD,1.00,--
TENB,TENABLE HOLDINGS INC,Information Technology,Equity,"111,467,988.61",0.20,"111,467,988.61","2,822,689.00",39.49,United States,NASDAQ,USD,1.00,--
KRG,KITE REALTY GROUP TRUST REIT,Real Estate,Equity,"110,822,092.83",0.20,"110,822,092.83","5,377,103.00",20.61,United States,New York Stock Exchange Inc.,USD,1.00,--
ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,Equity,"110,437,279.42",0.20,"110,437,279.42","3,645,998.00",30.29,United States,New York Stock Exchange Inc.,USD,1.00,--
CWST,CASELLA WASTE SYSTEMS INC CLASS A,Industrials,Equity,"110,203,544.94",0.20,"110,203,544.94","1,385,511.00",79.54,United States,NASDAQ,USD,1.00,--
BECN,BEACON ROOFING SUPPLY INC,Industrials,Equity,"110,032,530.66",0.20,"110,032,530.66","1,333,566.00",82.51,United States,NASDAQ,USD,1.00,--
UBSI,UNITED BANKSHARES INC,Financials,Equity,"108,925,270.05",0.20,"108,925,270.05","3,254,415.00",33.47,United States,NASDAQ,USD,1.00,--
ASGN,ASGN INC,Industrials,Equity,"108,621,473.28",0.20,"108,621,473.28","1,200,768.00",90.46,United States,New York Stock Exchange Inc.,USD,1.00,--
ONB,OLD NATIONAL BANCORP,Financials,Equity,"108,049,610.00",0.19,"108,049,610.00","7,375,400.00",14.65,United States,NASDAQ,USD,1.00,--
BMI,BADGER METER INC,Information Technology,Equity,"107,708,635.96",0.19,"107,708,635.96","723,508.00",148.87,United States,New York Stock Exchange Inc.,USD,1.00,--
AEL,AMERICAN EQUITY INVESTMENT LIFE HO,Financials,Equity,"107,438,701.76",0.19,"107,438,701.76","1,958,416.00",54.86,United States,New York Stock Exchange Inc.,USD,1.00,--
POWI,POWER INTEGRATIONS INC,Information Technology,Equity,"107,406,586.44",0.19,"107,406,586.44","1,393,443.00",77.08,United States,NASDAQ,USD,1.00,--
NSIT,INSIGHT ENTERPRISES INC,Information Technology,Equity,"106,646,664.36",0.19,"106,646,664.36","711,547.00",149.88,United States,NASDAQ,USD,1.00,--
VRNS,VARONIS SYSTEMS INC,Information Technology,Equity,"106,448,955.36",0.19,"106,448,955.36","2,692,184.00",39.54,United States,NASDAQ,USD,1.00,--
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,Equity,"106,340,190.36",0.19,"106,340,190.36","2,553,799.00",41.64,United States,NASDAQ,USD,1.00,--
AAON,AAON INC,Industrials,Equity,"105,829,364.70",0.19,"105,829,364.70","1,665,555.00",63.54,United States,NASDAQ,USD,1.00,--
ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,Equity,"105,799,103.38",0.19,"105,799,103.38","510,934.00",207.07,United States,New York Stock Exchange Inc.,USD,1.00,--
FCFS,FIRSTCASH HOLDINGS INC,Financials,Equity,"105,759,529.74",0.19,"105,759,529.74","949,197.00",111.42,United States,NASDAQ,USD,1.00,--
HOMB,HOME BANCSHARES INC,Financials,Equity,"105,670,702.02",0.19,"105,670,702.02","4,805,398.00",21.99,United States,New York Stock Exchange Inc.,USD,1.00,--
CBT,CABOT CORP,Materials,Equity,"105,528,114.36",0.19,"105,528,114.36","1,364,823.00",77.32,United States,New York Stock Exchange Inc.,USD,1.00,--
TNET,TRINET GROUP INCINARY,Industrials,Equity,"104,952,801.15",0.19,"104,952,801.15","929,197.00",112.95,United States,New York Stock Exchange Inc.,USD,1.00,--
PTEN,PATTERSON UTI ENERGY INC,Energy,Equity,"104,462,026.41",0.19,"104,462,026.41","8,770,951.00",11.91,United States,NASDAQ,USD,1.00,--
FTAI,FTAI AVIATION LTD,Industrials,Equity,"104,453,130.87",0.19,"104,453,130.87","2,494,701.00",41.87,United States,NASDAQ,USD,1.00,--
PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,Equity,"103,228,414.80",0.19,"103,228,414.80","2,911,944.00",35.45,United States,NASDAQ,USD,1.00,--
ACLS,AXCELIS TECHNOLOGIES INC,Information Technology,Equity,"102,790,114.29",0.19,"102,790,114.29","802,233.00",128.13,United States,NASDAQ,USD,1.00,--
NJR,NEW JERSEY RESOURCES CORP,Utilities,Equity,"102,470,002.32",0.18,"102,470,002.32","2,400,328.00",42.69,United States,New York Stock Exchange Inc.,USD,1.00,--
FSS,FEDERAL SIGNAL CORP,Industrials,Equity,"102,366,095.88",0.18,"102,366,095.88","1,471,623.00",69.56,United States,New York Stock Exchange Inc.,USD,1.00,--
SUM,SUMMIT MATERIALS INC CLASS A,Materials,Equity,"102,237,469.76",0.18,"102,237,469.76","2,961,688.00",34.52,United States,New York Stock Exchange Inc.,USD,1.00,--
STNE,STONECO LTD CLASS A,Financials,Equity,"102,237,545.19",0.18,"102,237,545.19","7,204,901.00",14.19,United States,NASDAQ,USD,1.00,--
NSP,INSPERITY INC,Industrials,Equity,"101,921,510.34",0.18,"101,921,510.34","898,066.00",113.49,United States,New York Stock Exchange Inc.,USD,1.00,--
VAL,VALARIS LTD,Energy,Equity,"101,689,408.80",0.18,"101,689,408.80","1,512,560.00",67.23,United States,New York Stock Exchange Inc.,USD,1.00,--
FELE,FRANKLIN ELECTRIC INC,Industrials,Equity,"101,496,422.56",0.18,"101,496,422.56","1,134,799.00",89.44,United States,NASDAQ,USD,1.00,--
SYNA,SYNAPTICS INC,Information Technology,Equity,"101,275,357.42",0.18,"101,275,357.42","972,119.00",104.18,United States,NASDAQ,USD,1.00,--
HAE,HAEMONETICS CORP,Health Care,Equity,"101,147,579.84",0.18,"101,147,579.84","1,233,808.00",81.98,United States,New York Stock Exchange Inc.,USD,1.00,--
FUL,HB FULLER,Materials,Equity,"101,115,754.74",0.18,"101,115,754.74","1,334,333.00",75.78,United States,New York Stock Exchange Inc.,USD,1.00,--
BPMC,BLUEPRINT MEDICINES CORP,Health Care,Equity,"100,482,701.18",0.18,"100,482,701.18","1,499,518.00",67.01,United States,NASDAQ,USD,1.00,--
MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,Equity,"100,361,221.08",0.18,"100,361,221.08","1,400,324.00",71.67,United States,NASDAQ,USD,1.00,--
POR,PORTLAND GENERAL ELECTRIC,Utilities,Equity,"99,495,816.40",0.18,"99,495,816.40","2,414,947.00",41.20,United States,New York Stock Exchange Inc.,USD,1.00,--
ALKS,ALKERMES,Health Care,Equity,"99,224,869.02",0.18,"99,224,869.02","4,069,929.00",24.38,United States,NASDAQ,USD,1.00,--
MOGA,MOOG INC CLASS A,Industrials,Equity,"98,830,404.50",0.18,"98,830,404.50","705,025.00",140.18,United States,New York Stock Exchange Inc.,USD,1.00,--
COOP,MR COOPER GROUP INC,Financials,Equity,"98,673,474.51",0.18,"98,673,474.51","1,653,653.00",59.67,United States,NASDAQ,USD,1.00,--
GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,Equity,"97,855,317.71",0.18,"97,855,317.71","6,945,019.00",14.09,United States,NASDAQ,USD,1.00,--
EXPO,EXPONENT INC,Industrials,Equity,"97,648,549.08",0.18,"97,648,549.08","1,246,153.00",78.36,United States,NASDAQ,USD,1.00,--
ETRN,EQUITRANS MIDSTREAM CORP,Energy,Equity,"97,445,667.38",0.18,"97,445,667.38","10,743,734.00",9.07,United States,New York Stock Exchange Inc.,USD,1.00,--
MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,Equity,"96,788,700.84",0.17,"96,788,700.84","4,520,724.00",21.41,United States,New York Stock Exchange Inc.,USD,1.00,--
GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,Equity,"96,500,600.00",0.17,"96,500,600.00","344,645.00",280.00,United States,New York Stock Exchange Inc.,USD,1.00,--
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,"95,680,572.82",0.17,"95,680,572.82","4,311,878.00",22.19,United States,New York Stock Exchange Inc.,USD,1.00,--
ALTR,ALTAIR ENGINEERING INC CLASS A,Information Technology,Equity,"95,458,750.54",0.17,"95,458,750.54","1,330,621.00",71.74,United States,NASDAQ,USD,1.00,--
VLY,VALLEY NATIONAL,Financials,Equity,"95,401,941.25",0.17,"95,401,941.25","10,903,079.00",8.75,United States,NASDAQ,USD,1.00,--
BCPC,BALCHEM CORP,Materials,Equity,"95,381,094.40",0.17,"95,381,094.40","784,384.00",121.60,United States,NASDAQ,USD,1.00,--
GATX,GATX CORP,Industrials,Equity,"95,348,875.37",0.17,"95,348,875.37","871,801.00",109.37,United States,New York Stock Exchange Inc.,USD,1.00,--
IMGN,IMMUNOGEN INC,Health Care,Equity,"95,332,491.72",0.17,"95,332,491.72","5,906,598.00",16.14,United States,NASDAQ,USD,1.00,--
KBH,KB HOME,Consumer Discretionary,Equity,"95,000,811.84",0.17,"95,000,811.84","1,791,792.00",53.02,United States,New York Stock Exchange Inc.,USD,1.00,--
APPF,APPFOLIO INC CLASS A,Information Technology,Equity,"94,303,286.72",0.17,"94,303,286.72","478,624.00",197.03,United States,NASDAQ,USD,1.00,--
BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,Equity,"93,670,365.36",0.17,"93,670,365.36","2,953,038.00",31.72,Canada,New York Stock Exchange Inc.,USD,1.00,--
PCH,POTLATCHDELTIC CORP,Real Estate,Equity,"93,386,280.70",0.17,"93,386,280.70","1,959,838.00",47.65,United States,NASDAQ,USD,1.00,--
SPXC,SPX TECHNOLOGIES INC,Industrials,Equity,"93,333,923.52",0.17,"93,333,923.52","1,085,152.00",86.01,United States,New York Stock Exchange Inc.,USD,1.00,--
CADE,CADENCE BANK,Financials,Equity,"92,329,874.05",0.17,"92,329,874.05","3,760,891.00",24.55,United States,New York Stock Exchange Inc.,USD,1.00,--
GBCI,GLACIER BANCORP INC,Financials,Equity,"91,621,167.89",0.17,"91,621,167.89","2,816,513.00",32.53,United States,New York Stock Exchange Inc.,USD,1.00,--
HP,HELMERICH & PAYNE INC,Energy,Equity,"91,542,725.64",0.17,"91,542,725.64","2,439,188.00",37.53,United States,New York Stock Exchange Inc.,USD,1.00,--
EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,Equity,"91,486,267.92",0.17,"91,486,267.92","3,858,552.00",23.71,United States,New York Stock Exchange Inc.,USD,1.00,--
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,Equity,"91,444,728.26",0.17,"91,444,728.26","1,524,587.00",59.98,United States,New York Stock Exchange Inc.,USD,1.00,--
CRC,CALIFORNIA RESOURCES CORP,Energy,Equity,"91,195,411.48",0.16,"91,195,411.48","1,782,553.00",51.16,United States,New York Stock Exchange Inc.,USD,1.00,--
SIG,SIGNET JEWELERS LTD,Consumer Discretionary,Equity,"90,054,663.96",0.16,"90,054,663.96","1,101,182.00",81.78,United States,New York Stock Exchange Inc.,USD,1.00,--
BOX,BOX INC CLASS A,Information Technology,Equity,"90,045,561.60",0.16,"90,045,561.60","3,473,980.00",25.92,United States,New York Stock Exchange Inc.,USD,1.00,--
ENS,ENERSYS,Industrials,Equity,"89,525,228.15",0.16,"89,525,228.15","1,015,601.00",88.15,United States,New York Stock Exchange Inc.,USD,1.00,--
NEOG,NEOGEN CORP,Health Care,Equity,"89,438,605.66",0.16,"89,438,605.66","5,358,814.00",16.69,United States,NASDAQ,USD,1.00,--
AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,Equity,"89,200,836.50",0.16,"89,200,836.50","924,361.00",96.50,United States,NASDAQ,USD,1.00,--
PNM,PNM RESOURCES INC,Utilities,Equity,"89,103,244.04",0.16,"89,103,244.04","2,115,964.00",42.11,United States,New York Stock Exchange Inc.,USD,1.00,--
ACA,ARCOSA INC,Industrials,Equity,"89,044,612.10",0.16,"89,044,612.10","1,198,447.00",74.30,United States,New York Stock Exchange Inc.,USD,1.00,--
ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,Equity,"88,979,758.45",0.16,"88,979,758.45","1,838,045.00",48.41,United States,NASDAQ,USD,1.00,--
ORA,ORMAT TECH INC,Utilities,Equity,"88,510,886.00",0.16,"88,510,886.00","1,321,058.00",67.00,United States,New York Stock Exchange Inc.,USD,1.00,--
BCO,BRINKS,Industrials,Equity,"88,466,349.76",0.16,"88,466,349.76","1,137,392.00",77.78,United States,New York Stock Exchange Inc.,USD,1.00,--
SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,Equity,"88,445,718.81",0.16,"88,445,718.81","2,231,787.00",39.63,United States,NASDAQ,USD,1.00,--
FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,Equity,"87,739,423.35",0.16,"87,739,423.35","3,297,235.00",26.61,United States,NASDAQ,USD,1.00,--
APLE,APPLE HOSPITALITY REIT INC,Real Estate,Equity,"87,595,371.60",0.16,"87,595,371.60","5,344,440.00",16.39,United States,New York Stock Exchange Inc.,USD,1.00,--
ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,Equity,"87,470,002.26",0.16,"87,470,002.26","1,201,346.00",72.81,United States,New York Stock Exchange Inc.,USD,1.00,--
HLNE,HAMILTON LANE INC CLASS A,Financials,Equity,"86,970,544.83",0.16,"86,970,544.83","925,317.00",93.99,United States,NASDAQ,USD,1.00,--
HRI,HERC HOLDINGS INC,Industrials,Equity,"86,879,720.84",0.16,"86,879,720.84","697,717.00",124.52,United States,New York Stock Exchange Inc.,USD,1.00,--
HWC,HANCOCK WHITNEY CORP,Financials,Equity,"86,664,269.63",0.16,"86,664,269.63","2,140,387.00",40.49,United States,NASDAQ,USD,1.00,--
COKE,COCA COLA CONSOLIDATED INC,Consumer Staples,Equity,"85,720,265.46",0.15,"85,720,265.46","117,746.00",728.01,United States,NASDAQ,USD,1.00,--
CEIX,CONSOL ENERGY INC,Energy,Equity,"85,581,018.60",0.15,"85,581,018.60","823,845.00",103.88,United States,New York Stock Exchange Inc.,USD,1.00,--
MATX,MATSON INC,Industrials,Equity,"85,270,066.75",0.15,"85,270,066.75","890,549.00",95.75,United States,New York Stock Exchange Inc.,USD,1.00,--
BKH,BLACK HILLS CORP,Utilities,Equity,"85,193,878.92",0.15,"85,193,878.92","1,664,268.00",51.19,United States,New York Stock Exchange Inc.,USD,1.00,--
IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,Equity,"84,439,003.85",0.15,"84,439,003.85","582,941.00",144.85,United States,New York Stock Exchange Inc.,USD,1.00,--
AVAV,AEROVIRONMENT INC,Industrials,Equity,"84,232,098.30",0.15,"84,232,098.30","644,469.00",130.70,United States,NASDAQ,USD,1.00,--
AMR,ALPHA METALLURGICAL RESOURCE INC,Materials,Equity,"83,692,020.80",0.15,"83,692,020.80","307,420.00",272.24,United States,New York Stock Exchange Inc.,USD,1.00,--
JBT,JOHN BEAN TECHNOLOGIES CORP,Industrials,Equity,"83,599,782.00",0.15,"83,599,782.00","783,650.00",106.68,United States,New York Stock Exchange Inc.,USD,1.00,--
CNX,CNX RESOURCES CORP,Energy,Equity,"83,257,691.00",0.15,"83,257,691.00","3,921,700.00",21.23,United States,New York Stock Exchange Inc.,USD,1.00,--
RDN,RADIAN GROUP INC,Financials,Equity,"83,211,365.28",0.15,"83,211,365.28","3,270,887.00",25.44,United States,New York Stock Exchange Inc.,USD,1.00,--
BBIO,BRIDGEBIO PHARMA INC,Health Care,Equity,"83,107,931.00",0.15,"83,107,931.00","2,817,218.00",29.50,United States,NASDAQ,USD,1.00,--
SBRA,SABRA HEALTH CARE REIT INC,Real Estate,Equity,"83,099,128.98",0.15,"83,099,128.98","5,762,769.00",14.42,United States,NASDAQ,USD,1.00,--
VC,VISTEON CORP,Consumer Discretionary,Equity,"82,204,334.70",0.15,"82,204,334.70","696,765.00",117.98,United States,NASDAQ,USD,1.00,--
KNF,KNIFE RIVER CORP,Materials,Equity,"82,173,698.00",0.15,"82,173,698.00","1,401,325.00",58.64,United States,New York Stock Exchange Inc.,USD,1.00,--
TEX,TEREX CORP,Industrials,Equity,"82,118,025.80",0.15,"82,118,025.80","1,657,276.00",49.55,United States,New York Stock Exchange Inc.,USD,1.00,--
LANC,LANCASTER COLONY CORP,Consumer Staples,Equity,"81,677,072.62",0.15,"81,677,072.62","480,623.00",169.94,United States,NASDAQ,USD,1.00,--
CNMD,CONMED CORP,Health Care,Equity,"81,520,389.32",0.15,"81,520,389.32","755,588.00",107.89,United States,New York Stock Exchange Inc.,USD,1.00,--
BLKB,BLACKBAUD INC,Information Technology,Equity,"81,333,423.08",0.15,"81,333,423.08","1,076,836.00",75.53,United States,NASDAQ,USD,1.00,--
TGNA,TEGNA INC,Communication,Equity,"80,884,540.59",0.15,"80,884,540.59","5,109,573.00",15.83,United States,New York Stock Exchange Inc.,USD,1.00,--
OGS,ONE GAS INC,Utilities,Equity,"80,856,729.90",0.15,"80,856,729.90","1,363,290.00",59.31,United States,New York Stock Exchange Inc.,USD,1.00,--
ESGR,ENSTAR GROUP LTD,Financials,Equity,"80,820,778.89",0.15,"80,820,778.89","302,847.00",266.87,United States,NASDAQ,USD,1.00,--
JXN,JACKSON FINANCIAL INC CLASS A,Financials,Equity,"80,789,732.21",0.15,"80,789,732.21","1,752,869.00",46.09,United States,New York Stock Exchange Inc.,USD,1.00,--
CRS,CARPENTER TECHNOLOGY CORP,Materials,Equity,"80,636,821.23",0.15,"80,636,821.23","1,186,359.00",67.97,United States,New York Stock Exchange Inc.,USD,1.00,--
UMBF,UMB FINANCIAL CORP,Financials,Equity,"80,314,384.71",0.14,"80,314,384.71","1,122,807.00",71.53,United States,NASDAQ,USD,1.00,--
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,"80,023,498.05",0.14,"80,023,498.05","2,708,071.00",29.55,United States,New York Stock Exchange Inc.,USD,1.00,--
LBRT,LIBERTY ENERGY INC CLASS A,Energy,Equity,"79,988,441.43",0.14,"79,988,441.43","4,087,299.00",19.57,United States,New York Stock Exchange Inc.,USD,1.00,--
SLAB,SILICON LABORATORIES INC,Information Technology,Equity,"79,900,386.19",0.14,"79,900,386.19","784,799.00",101.81,United States,NASDAQ,USD,1.00,--
WDFC,WD-40,Consumer Staples,Equity,"79,779,800.60",0.14,"79,779,800.60","333,695.00",239.08,United States,NASDAQ,USD,1.00,--
BL,BLACKLINE INC,Information Technology,Equity,"79,278,141.69",0.14,"79,278,141.69","1,391,577.00",56.97,United States,NASDAQ,USD,1.00,--
ALE,ALLETE INC,Utilities,Equity,"79,056,708.60",0.14,"79,056,708.60","1,434,786.00",55.10,United States,New York Stock Exchange Inc.,USD,1.00,--
SKY,SKYLINE CHAMPION CORP,Consumer Discretionary,Equity,"78,873,142.95",0.14,"78,873,142.95","1,317,847.00",59.85,United States,New York Stock Exchange Inc.,USD,1.00,--
